,train.ID,train.Marital.Status,train.Gender,train.Income,train.Children,train.Education,train.Occupation,train.Home.Owner,train.Cars,train.Commute.Distance,train.Region,train.Age,train.Purchased.Bike
192,26944,0.539199651264167,0.473592809691286,60000,2,0.44151724137931,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,36,1
193,15682,0.539199651264167,0.488739893834218,80000,5,0.552101694915254,0.422237054085155,0.475225393127548,2,0.298611806797853,0.493300531914894,62,0
194,26032,0.431806927044952,0.488739893834218,70000,5,0.552101694915254,0.543297687861272,0.475225393127548,4,0.298611806797853,0.588095435684647,41,0
195,17843,0.539199651264167,0.488739893834218,10000,0,0.265427083333333,0.462310517529215,0.493598475222363,2,0.54630534351145,0.493300531914894,32,0
196,25559,0.539199651264167,0.473592809691286,20000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.588095435684647,25,1
197,16209,0.539199651264167,0.488739893834218,50000,0,0.53995881006865,0.451074276778733,0.475225393127548,1.45509586276488,0.455740871613663,0.493300531914894,36,0
198,11147,0.431806927044952,0.473592809691286,60000,2,0.53995881006865,0.422237054085155,0.475225393127548,1,0.54630534351145,0.588095435684647,67,1
199,15214,0.539199651264167,0.488739893834218,1e+05,0,0.53995881006865,0.422237054085155,0.493598475222363,1,0.455740871613663,0.588095435684647,39,1
200,11453,0.539199651264167,0.473592809691286,80000,0,0.552101694915254,0.543297687861272,0.493598475222363,3,0.298611806797853,0.588095435684647,33,1
201,24584,0.539199651264167,0.473592809691286,60000,0,0.552101694915254,0.543297687861272,0.493598475222363,3,0.58590171990172,0.588095435684647,31,0
202,12585,0.431806927044952,0.473592809691286,10000,1,0.44151724137931,0.462310517529215,0.475225393127548,0,0.58590171990172,0.588095435684647,27,1
203,18626,0.539199651264167,0.473592809691286,40000,2,0.449152746425884,0.497102362204724,0.475225393127548,1.45509586276488,0.455740871613663,0.493300531914894,33,1
204,29298,0.539199651264167,0.488739893834218,60000,1,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.588095435684647,46,1
205,24842,0.539199651264167,0.488739893834218,90000,3,0.44151724137931,0.543297687861272,0.493598475222363,1,0.58590171990172,0.493300531914894,51,0
206,15657,0.431806927044952,0.473592809691286,30000,3,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,46,1
207,11415,0.539199651264167,0.473592809691286,90000,5,0.449152746425884,0.543297687861272,0.493598475222363,2,0.298611806797853,0.493300531914894,62,0
208,28729,0.539199651264167,0.488739893834218,20000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.455740871613663,0.493300531914894,26,1
209,22633,0.539199651264167,0.488739893834218,40000,0,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,37,1
210,25649,0.539199651264167,0.488739893834218,30000,3,0.449152746425884,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,42,1
211,14669,0.431806927044952,0.488739893834218,80000,4,0.53995881006865,0.422237054085155,0.475225393127548,1,0.54630534351145,0.588095435684647,36,0
212,19299,0.431806927044952,0.488739893834218,50000,0,0.53995881006865,0.451074276778733,0.475225393127548,0,0.54630534351145,0.493300531914894,36,1
213,20946,0.539199651264167,0.488739893834218,30000,0,0.449152746425884,0.497102362204724,0.493598475222363,1,0.58590171990172,0.493300531914894,30,0
214,11451,0.539199651264167,0.473592809691286,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,4,0.298611806797853,0.588095435684647,31,1
215,25553,0.431806927044952,0.473592809691286,30000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,65,1
216,27951,0.539199651264167,0.473592809691286,80000,4,0.449152746425884,0.543297687861272,0.493598475222363,2,0.58590171990172,0.493300531914894,54,1
217,25026,0.431806927044952,0.473592809691286,20000,2,0.265427083333333,0.497102362204724,0.475225393127548,3,0.396186721991701,0.588095435684647,54,0
218,13673,0.539199651264167,0.488739893834218,20000,1.45509586276488,0.265427083333333,0.462310517529215,0.493598475222363,2,0.54630534351145,0.493300531914894,25,0
219,16043,0.539199651264167,0.473592809691286,10000,1,0.552101694915254,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,48,0
220,22399,0.539199651264167,0.473592809691286,10000,0,0.449152746425884,0.462310517529215,0.475225393127548,1,0.455740871613663,0.588095435684647,26,1
221,27696,0.431806927044952,0.473592809691286,60000,1,0.552101694915254,0.543297687861272,0.475225393127548,1,0.396186721991701,0.588095435684647,43,1
222,25313,0.539199651264167,0.473592809691286,10000,0,0.265427083333333,0.462310517529215,0.493598475222363,2,0.455740871613663,0.493300531914894,35,0
223,13813,0.431806927044952,0.488739893834218,30000,3,0.449152746425884,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,42,0
224,18711,0.539199651264167,0.488739893834218,70000,5,0.552101694915254,0.543297687861272,0.475225393127548,4,0.298611806797853,0.588095435684647,39,0
225,19650,0.431806927044952,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.493598475222363,2,0.54630534351145,0.588095435684647,67,0
226,14135,0.431806927044952,0.473592809691286,20000,1,0.449152746425884,0.462310517529215,0.475225393127548,0,0.455740871613663,0.493300531914894,44.1814516129032,0
227,12833,0.539199651264167,0.488739893834218,20000,3,0.44151724137931,0.462310517529215,0.475225393127548,1,0.54630534351145,0.493300531914894,42,1
228,26849,0.431806927044952,0.473592809691286,10000,3,0.265427083333333,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,43,0
229,20962,0.431806927044952,0.488739893834218,20000,1,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,45,0
230,28915,0.539199651264167,0.473592809691286,80000,5,0.44151724137931,0.422237054085155,0.475225393127548,3,0.298611806797853,0.493300531914894,57,0
231,22830,0.431806927044952,0.473592809691286,120000,4,0.449152746425884,0.422237054085155,0.475225393127548,3,0.298611806797853,0.493300531914894,56,0
232,14777,0.431806927044952,0.488739893834218,40000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,38,1
233,12591,0.431806927044952,0.488739893834218,30000,4,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,45,0
234,24174,0.431806927044952,0.473592809691286,20000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.588095435684647,27,1
235,24611,0.431806927044952,0.473592809691286,90000,0,0.552101694915254,0.543297687861272,0.493598475222363,4,0.298611806797853,0.588095435684647,35,1
236,11340,0.431806927044952,0.488739893834218,10000,1,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,70,1
237,25693,0.539199651264167,0.488739893834218,30000,5,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,44,1
238,25555,0.431806927044952,0.488739893834218,10000,0,0.449152746425884,0.462310517529215,0.493598475222363,1,0.54630534351145,0.588095435684647,26,1
239,22006,0.431806927044952,0.473592809691286,70000,5,0.449152746425884,0.451074276778733,0.475225393127548,3,0.396186721991701,0.588095435684647,46,0
240,20060,0.539199651264167,0.488739893834218,30000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,34,1
241,17702,0.431806927044952,0.473592809691286,10000,1,0.53995881006865,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,37,0
242,12503,0.539199651264167,0.488739893834218,30000,3,0.449152746425884,0.497102362204724,0.475225393127548,2,0.54630534351145,0.493300531914894,27,0
243,23908,0.539199651264167,0.473592809691286,30000,1,0.552101694915254,0.497102362204724,0.493598475222363,1,0.54630534351145,0.493300531914894,39,1
244,22527,0.539199651264167,0.488739893834218,20000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,29,0
245,19057,0.431806927044952,0.488739893834218,120000,3,0.552101694915254,0.422237054085155,0.493598475222363,2,0.298611806797853,0.493300531914894,52,1
246,18494,0.431806927044952,0.473592809691286,110000,5,0.552101694915254,0.422237054085155,0.475225393127548,4,0.58590171990172,0.588095435684647,48,1
247,11249,0.431806927044952,0.488739893834218,130000,3,0.449152746425884,0.543297687861272,0.475225393127548,3,0.54630534351145,0.493300531914894,51,1
248,21568,0.431806927044952,0.488739893834218,1e+05,0,0.44151724137931,0.422237054085155,0.475225393127548,4,0.298611806797853,0.588095435684647,34,1
249,13981,0.431806927044952,0.488739893834218,10000,5,0.44151724137931,0.451074276778733,0.493598475222363,3,0.455740871613663,0.588095435684647,62,0
250,23432,0.539199651264167,0.473592809691286,70000,0,0.552101694915254,0.543297687861272,0.475225393127548,1,0.396186721991701,0.588095435684647,37,1
251,22931,0.431806927044952,0.473592809691286,1e+05,5,0.53995881006865,0.422237054085155,0.493598475222363,1,0.455740871613663,0.588095435684647,78,1
252,18172,0.431806927044952,0.473592809691286,130000,4,0.44151724137931,0.543297687861272,0.475225393127548,3,0.54630534351145,0.493300531914894,55,0
253,12666,0.539199651264167,0.473592809691286,60000,0,0.552101694915254,0.543297687861272,0.493598475222363,4,0.58590171990172,0.588095435684647,31,0
254,20598,0.431806927044952,0.473592809691286,1e+05,3,0.265427083333333,0.543297687861272,0.475225393127548,0,0.298611806797853,0.493300531914894,59,1
255,21375,0.539199651264167,0.473592809691286,20000,2,0.265427083333333,0.497102362204724,0.475225393127548,2,0.396186721991701,0.588095435684647,57,0
256,20839,0.539199651264167,0.488739893834218,30000,3,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,47,1
257,21738,0.431806927044952,0.473592809691286,20000,1,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,43,0
258,14164,0.539199651264167,0.488739893834218,50000,0,0.53995881006865,0.451074276778733,0.475225393127548,0,0.54630534351145,0.493300531914894,36,1
259,14193,0.539199651264167,0.488739893834218,1e+05,3,0.449152746425884,0.422237054085155,0.475225393127548,4,0.298611806797853,0.493300531914894,56,0
260,12705,0.431806927044952,0.473592809691286,150000,0,0.552101694915254,0.422237054085155,0.475225393127548,4,0.54630534351145,0.588095435684647,37,1
261,22672,0.539199651264167,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,43,0
262,26219,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,1,0.455740871613663,0.493300531914894,33,1
263,28468,0.431806927044952,0.488739893834218,10000,2,0.449152746425884,0.462310517529215,0.475225393127548,0,0.455740871613663,0.493300531914894,51,0
264,23419,0.539199651264167,0.488739893834218,70000,5,0.552101694915254,0.543297687861272,0.475225393127548,3,0.298611806797853,0.588095435684647,39,0
265,17964,0.431806927044952,0.473592809691286,40000,0,0.53995881006865,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,37,1
266,20919,0.539199651264167,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.475225393127548,2,0.54630534351145,0.493300531914894,42,0
267,20927,0.539199651264167,0.488739893834218,20000,5,0.44151724137931,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,27,0
268,13133,0.539199651264167,0.473592809691286,1e+05,5,0.552101694915254,0.543297687861272,0.475225393127548,1,0.396186721991701,0.588095435684647,47,1
269,19626,0.431806927044952,0.473592809691286,70000,5,0.449152746425884,0.451074276778733,0.475225393127548,3,0.396186721991701,0.588095435684647,45,0
270,21039,0.539199651264167,0.488739893834218,50000,0,0.53995881006865,0.451074276778733,0.493598475222363,0,0.54630534351145,0.493300531914894,37,1
271,12231,0.539199651264167,0.488739893834218,10000,2,0.449152746425884,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,51,1
272,25665,0.539199651264167,0.488739893834218,20000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.455740871613663,0.493300531914894,28,0
273,24061,0.431806927044952,0.473592809691286,10000,4,0.265427083333333,0.462310517529215,0.475225393127548,1,0.54630534351145,0.493300531914894,40,1
274,26879,0.539199651264167,0.488739893834218,20000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,30,0
275,12284,0.431806927044952,0.488739893834218,30000,0,0.552101694915254,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,36,1
276,26654,0.431806927044952,0.488739893834218,90000,1,0.53995881006865,0.422237054085155,0.475225393127548,0,0.54630534351145,0.588095435684647,37,1
277,14545,0.431806927044952,0.488739893834218,10000,2,0.449152746425884,0.462310517529215,0.475225393127548,0,0.455740871613663,0.493300531914894,49,0
278,24201,0.431806927044952,0.488739893834218,10000,2,0.44151724137931,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,37,1
279,20625,0.431806927044952,0.473592809691286,1e+05,0,0.44151724137931,0.422237054085155,0.475225393127548,3,0.298611806797853,0.588095435684647,35,1
280,16390,0.539199651264167,0.473592809691286,30000,1,0.552101694915254,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,38,1
281,14804,0.539199651264167,0.488739893834218,10000,3,0.265427083333333,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,43,0
282,12629,0.539199651264167,0.473592809691286,20000,1,0.449152746425884,0.462310517529215,0.493598475222363,0,0.54630534351145,0.493300531914894,37,0
283,14696,0.539199651264167,0.473592809691286,10000,0,0.265427083333333,0.462310517529215,0.493598475222363,2,0.54630534351145,0.493300531914894,34,0
284,22005,0.431806927044952,0.488739893834218,70000,5,0.449152746425884,0.451074276778733,0.493598475222363,3,0.396186721991701,0.588095435684647,46,0
285,14544,0.539199651264167,0.473592809691286,10000,1,0.449152746425884,0.462310517529215,0.475225393127548,0,0.54630534351145,0.493300531914894,49,0
286,14312,0.431806927044952,0.488739893834218,60000,1,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.588095435684647,45,0
287,29120,0.539199651264167,0.488739893834218,1e+05,1,0.552101694915254,0.422237054085155,0.475225393127548,4,0.58590171990172,0.588095435684647,48,0
288,24187,0.539199651264167,0.488739893834218,30000,3,0.53995881006865,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,46,1
289,15758,0.431806927044952,0.473592809691286,130000,0,0.53995881006865,0.422237054085155,0.475225393127548,0,0.396186721991701,0.588095435684647,48,0
290,29094,0.431806927044952,0.473592809691286,30000,3,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,54,1
291,28319,0.539199651264167,0.488739893834218,60000,1,0.449152746425884,0.451074276778733,0.493598475222363,1,0.54630534351145,0.588095435684647,46,1
292,16406,0.431806927044952,0.473592809691286,40000,0,0.552101694915254,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,38,1
293,20923,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,0,0.54630534351145,0.493300531914894,42,1
294,11378,0.539199651264167,0.488739893834218,10000,1,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,46,1
295,20851,0.539199651264167,0.473592809691286,20000,0,0.449152746425884,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,36,1
296,21557,0.539199651264167,0.488739893834218,110000,0,0.449152746425884,0.422237054085155,0.475225393127548,3,0.298611806797853,0.588095435684647,32,1
297,26663,0.539199651264167,0.488739893834218,60000,2,0.552101694915254,0.543297687861272,0.493598475222363,1,0.54630534351145,0.588095435684647,39,1
298,11896,0.431806927044952,0.473592809691286,1e+05,1,0.53995881006865,0.422237054085155,0.475225393127548,0,0.58590171990172,0.588095435684647,36,1
299,14189,0.431806927044952,0.488739893834218,90000,4,0.44151724137931,0.543297687861272,0.493598475222363,2,0.58590171990172,0.493300531914894,54,1
300,13136,0.431806927044952,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.493598475222363,2,0.396186721991701,0.588095435684647,69,0
301,25906,0.539199651264167,0.488739893834218,10000,5,0.44151724137931,0.451074276778733,0.493598475222363,2,0.455740871613663,0.588095435684647,62,0
302,17926,0.431806927044952,0.488739893834218,60000,0,0.552101694915254,0.497102362204724,0.493598475222363,0,0.54630534351145,0.588095435684647,28,1
303,26928,0.539199651264167,0.473592809691286,30000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,62,1
304,20897,0.431806927044952,0.488739893834218,30000,1,0.552101694915254,0.451074276778733,0.475225393127548,2,0.54630534351145,0.493300531914894,40,0
305,28207,0.431806927044952,0.473592809691286,80000,4,0.53995881006865,0.422237054085155,0.475225393127548,1,0.54630534351145,0.588095435684647,36,1
306,25923,0.539199651264167,0.473592809691286,10000,2,0.265427083333333,0.497102362204724,0.475225393127548,2,0.396186721991701,0.588095435684647,58,0
307,11000,0.431806927044952,0.473592809691286,90000,2,0.552101694915254,0.543297687861272,0.475225393127548,0,0.455740871613663,0.588095435684647,40,1
308,20974,0.431806927044952,0.473592809691286,10000,2,0.552101694915254,0.497102362204724,0.475225393127548,1,0.54630534351145,0.493300531914894,66,0
309,28758,0.431806927044952,0.473592809691286,40000,2,0.449152746425884,0.497102362204724,0.475225393127548,1,0.455740871613663,0.493300531914894,35,1
310,11381,0.431806927044952,0.488739893834218,20000,2,0.449152746425884,0.462310517529215,0.475225393127548,1,0.58590171990172,0.493300531914894,47,1
311,17522,0.431806927044952,0.473592809691286,120000,4,0.552101694915254,0.422237054085155,0.475225393127548,1,0.58590171990172,0.588095435684647,47,0
312,21207,0.431806927044952,0.473592809691286,60000,1,0.449152746425884,0.451074276778733,0.475225393127548,1,0.396186721991701,0.588095435684647,46,0
313,28102,0.431806927044952,0.473592809691286,20000,4,0.44151724137931,0.451074276778733,0.475225393127548,2,0.396186721991701,0.588095435684647,58,1
314,23105,0.539199651264167,0.473592809691286,40000,3,0.265427083333333,0.497102362204724,0.493598475222363,2,0.396186721991701,0.588095435684647,52,1
315,18740,0.431806927044952,0.473592809691286,80000,5,0.552101694915254,0.543297687861272,0.493598475222363,1,0.54630534351145,0.588095435684647,47,1
316,21213,0.539199651264167,0.473592809691286,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,1,0.396186721991701,0.588095435684647,41,0
317,17352,0.431806927044952,0.473592809691286,50000,2,0.53995881006865,0.422237054085155,0.475225393127548,1,0.396186721991701,0.588095435684647,64,1
318,14154,0.431806927044952,0.473592809691286,30000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,35,1
319,19066,0.431806927044952,0.473592809691286,130000,4,0.449152746425884,0.543297687861272,0.493598475222363,3,0.298611806797853,0.493300531914894,54,0
320,11386,0.431806927044952,0.488739893834218,30000,3,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,45,0
321,20228,0.431806927044952,0.473592809691286,1e+05,0,0.53995881006865,0.422237054085155,0.475225393127548,0,0.58590171990172,0.588095435684647,40,1
322,16675,0.539199651264167,0.488739893834218,160000,0,0.53995881006865,0.422237054085155,0.493598475222363,3,0.54630534351145,0.588095435684647,47,1
323,16410,0.539199651264167,0.488739893834218,10000,4,0.265427083333333,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,41,1
324,27760,0.539199651264167,0.488739893834218,40000,0,0.53995881006865,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,37,1
325,22930,0.431806927044952,0.473592809691286,90000,4,0.552101694915254,0.543297687861272,0.475225393127548,0,0.455740871613663,0.588095435684647,38,1
326,23780,0.539199651264167,0.473592809691286,40000,2,0.449152746425884,0.497102362204724,0.493598475222363,2,0.54630534351145,0.493300531914894,36,1
327,20994,0.431806927044952,0.488739893834218,20000,0,0.552101694915254,0.497102362204724,0.493598475222363,0,0.54630534351145,0.588095435684647,26,1
328,28379,0.431806927044952,0.473592809691286,30000,1,0.552101694915254,0.451074276778733,0.475225393127548,2,0.54630534351145,0.493300531914894,40,0
329,14865,0.539199651264167,0.473592809691286,40000,2,0.449152746425884,0.497102362204724,0.475225393127548,2,0.455740871613663,0.493300531914894,36,0
330,12663,0.431806927044952,0.488739893834218,90000,5,0.265427083333333,0.451074276778733,0.475225393127548,2,0.298611806797853,0.493300531914894,59,0
331,24898,0.539199651264167,0.488739893834218,80000,0,0.552101694915254,0.543297687861272,0.475225393127548,3,0.298611806797853,0.588095435684647,32,0
332,19508,0.431806927044952,0.473592809691286,10000,0,0.265427083333333,0.462310517529215,0.493598475222363,2,0.54630534351145,0.493300531914894,30,0
333,11489,0.539199651264167,0.488739893834218,20000,0,0.265427083333333,0.462310517529215,0.493598475222363,2,0.455740871613663,0.493300531914894,35,1
334,18160,0.431806927044952,0.473592809691286,130000,3,0.44151724137931,0.543297687861272,0.475225393127548,4,0.396186721991701,0.493300531914894,51,1
335,25241,0.431806927044952,0.473592809691286,90000,2,0.552101694915254,0.543297687861272,0.475225393127548,1,0.396186721991701,0.588095435684647,47,0
336,24369,0.431806927044952,0.473592809691286,80000,5,0.53995881006865,0.422237054085155,0.493598475222363,2,0.54630534351145,0.588095435684647,39,0
337,27165,0.539199651264167,0.473592809691286,20000,0,0.265427083333333,0.462310517529215,0.493598475222363,2,0.54630534351145,0.493300531914894,34,0
338,29424,0.431806927044952,0.473592809691286,10000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,32,0
339,15926,0.539199651264167,0.488739893834218,120000,3,0.44151724137931,0.543297687861272,0.475225393127548,4,0.396186721991701,0.493300531914894,50,1
340,14554,0.431806927044952,0.473592809691286,20000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,66,0
341,16468,0.539199651264167,0.473592809691286,30000,0,0.449152746425884,0.497102362204724,0.475225393127548,1,0.58590171990172,0.493300531914894,30,0
342,19174,0.539199651264167,0.488739893834218,30000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,32,1
343,19183,0.539199651264167,0.473592809691286,10000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.455740871613663,0.493300531914894,35,0
344,13683,0.539199651264167,0.488739893834218,30000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,32,0
345,17848,0.539199651264167,0.473592809691286,30000,0,0.449152746425884,0.497102362204724,0.493598475222363,1,0.58590171990172,0.493300531914894,31,1
346,17894,0.431806927044952,0.488739893834218,20000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,50,1
347,25651,0.431806927044952,0.473592809691286,40000,1,0.552101694915254,0.451074276778733,0.493598475222363,0,0.54630534351145,0.493300531914894,43,1
348,22936,0.539199651264167,0.488739893834218,60000,1,0.449152746425884,0.451074276778733,0.493598475222363,1,0.54630534351145,0.588095435684647,45,1
349,23915,0.431806927044952,0.473592809691286,20000,2,0.44151724137931,0.462310517529215,0.475225393127548,2,0.54630534351145,0.493300531914894,42,0
350,24121,0.539199651264167,0.488739893834218,30000,0,0.449152746425884,0.497102362204724,0.493598475222363,1,0.54630534351145,0.493300531914894,29,1
351,27878,0.539199651264167,0.473592809691286,20000,0,0.449152746425884,0.462310517529215,0.493598475222363,0,0.54630534351145,0.588095435684647,28,1
352,13572,0.539199651264167,0.473592809691286,10000,3,0.44151724137931,0.462310517529215,0.475225393127548,1.45509586276488,0.54630534351145,0.493300531914894,37,1
353,27941,0.431806927044952,0.488739893834218,80000,4,0.449152746425884,0.543297687861272,0.475225393127548,2,0.58590171990172,0.493300531914894,53,0
354,26354,0.539199651264167,0.473592809691286,40000,0,0.53995881006865,0.497102362204724,0.493598475222363,0,0.54630534351145,0.493300531914894,38,1
355,14785,0.539199651264167,0.473592809691286,30000,1,0.552101694915254,0.497102362204724,0.493598475222363,1,0.455740871613663,0.493300531914894,39,0
356,17238,0.539199651264167,0.473592809691286,80000,0,0.552101694915254,0.543297687861272,0.475225393127548,3,0.298611806797853,0.588095435684647,32,0
357,23608,0.431806927044952,0.488739893834218,150000,3,0.44151724137931,0.543297687861272,0.475225393127548,3,0.54630534351145,0.493300531914894,51,1
358,22538,0.539199651264167,0.488739893834218,10000,0,0.265427083333333,0.462310517529215,0.475225393127548,2,0.455740871613663,0.493300531914894,33,0
359,12332,0.431806927044952,0.473592809691286,90000,4,0.44151724137931,0.422237054085155,0.475225393127548,3,0.396186721991701,0.493300531914894,58,1
360,17230,0.431806927044952,0.473592809691286,80000,0,0.552101694915254,0.543297687861272,0.475225393127548,3,0.298611806797853,0.588095435684647,30,0
361,13082,0.539199651264167,0.473592809691286,130000,0,0.53995881006865,0.422237054085155,0.475225393127548,0,0.58590171990172,0.588095435684647,48,1
362,22518,0.539199651264167,0.488739893834218,30000,3,0.449152746425884,0.497102362204724,0.493598475222363,2,0.54630534351145,0.493300531914894,27,1
363,13687,0.431806927044952,0.473592809691286,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,1,0.54630534351145,0.493300531914894,33,1
364,23571,0.431806927044952,0.488739893834218,40000,2,0.552101694915254,0.422237054085155,0.475225393127548,2,0.54630534351145,0.588095435684647,66,1
365,19305,0.539199651264167,0.488739893834218,10000,2,0.44151724137931,0.462310517529215,0.475225393127548,1,0.54630534351145,0.493300531914894,38,1
366,22636,0.539199651264167,0.488739893834218,40000,0,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,38,1
367,17310,0.431806927044952,0.473592809691286,60000,1,0.449152746425884,0.451074276778733,0.475225393127548,1,0.54630534351145,0.588095435684647,45,1
368,12133,0.431806927044952,0.488739893834218,130000,3,0.449152746425884,0.543297687861272,0.475225393127548,3,0.396186721991701,0.493300531914894,50,1
369,25918,0.539199651264167,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.493598475222363,2,0.396186721991701,0.588095435684647,60,1
370,25752,0.539199651264167,0.488739893834218,20000,2,0.449152746425884,0.462310517529215,0.493598475222363,1,0.54630534351145,0.493300531914894,53,1
371,17324,0.431806927044952,0.488739893834218,1e+05,4,0.552101694915254,0.543297687861272,0.475225393127548,1,0.298611806797853,0.588095435684647,46,0
372,22918,0.539199651264167,0.473592809691286,80000,5,0.53995881006865,0.422237054085155,0.475225393127548,3,0.54630534351145,0.588095435684647,44.1814516129032,0
373,12510,0.431806927044952,0.473592809691286,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,1,0.54630534351145,0.493300531914894,43,1
374,25512,0.539199651264167,0.473592809691286,20000,0,0.44151724137931,0.462310517529215,0.493598475222363,1,0.58590171990172,0.493300531914894,30,0
375,16179,0.539199651264167,0.488739893834218,80000,5,0.552101694915254,0.543297687861272,0.475225393127548,4,0.455740871613663,0.588095435684647,38,0
376,15628,0.431806927044952,0.488739893834218,40000,1,0.552101694915254,0.451074276778733,0.475225393127548,1,0.54630534351145,0.493300531914894,89,0
377,20977,0.431806927044952,0.473592809691286,20000,1,0.552101694915254,0.497102362204724,0.475225393127548,0,0.54630534351145,0.493300531914894,64,1
378,18140,0.431806927044952,0.473592809691286,130000,3,0.449152746425884,0.543297687861272,0.493598475222363,3,0.396186721991701,0.493300531914894,51,1
379,20417,0.431806927044952,0.473592809691286,30000,3,0.449152746425884,0.497102362204724,0.493598475222363,2,0.396186721991701,0.588095435684647,56,0
380,18267,0.431806927044952,0.473592809691286,60000,3,0.552101694915254,0.543297687861272,0.475225393127548,2,0.396186721991701,0.588095435684647,43,0
381,13620,0.539199651264167,0.473592809691286,70000,0,0.552101694915254,0.543297687861272,0.493598475222363,3,0.298611806797853,0.588095435684647,30,1
382,22974,0.431806927044952,0.488739893834218,30000,2,0.449152746425884,0.497102362204724,0.475225393127548,2,0.396186721991701,0.588095435684647,69,0
383,13586,0.431806927044952,0.473592809691286,80000,4,0.449152746425884,0.543297687861272,0.475225393127548,2,0.298611806797853,0.493300531914894,53,0
